"ruleId","ruleType","fieldId","description","noticeSubtype","condition","expression","target","severity","cvsStage"
"BR-BT-00202-0049","mandatory","BT-202-Contract","The BT-202 Modification Description is mandatory at Contract level for a notice of type Contract modification notice – concessions directive.","40","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0004","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Notice of the publication of a prior information notice on a buyer profile - general directive.","1","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0005","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Notice of the publication of a periodic indicative notice on a buyer profile - sectoral directive.","2","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0006","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Notice of the publication of a prior information notice on a buyer profile - defence directive.","3","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0007","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Prior information notice used only for information – general directive.","4","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0008","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Periodic indicative notice used only for information – sectoral directive.","5","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0009","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Prior information notice used only for information – defence directive.","6","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0011","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type .","T01","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0012","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – general directive.","7","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0013","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive.","8","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0014","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – defence directive.","9","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0015","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Prior information notice used as a call for competition - general directive, standard regime.","10","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0016","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, standard regime.","11","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0017","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type .","CEI","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0018","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Prior information notice used as a call for competition - general directive, light regime.","12","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0019","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, light regime.","13","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0020","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Prior information notice used as a call for competition - concessions directive, light regime.","14","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0021","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Notice on the existence of a qualification system – sectoral directive.","15","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0022","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Contract notice – general directive, standard regime.","16","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0023","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Contract notice – sectoral directive, standard regime.","17","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0024","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Contract notice – defence directive, standard regime .","18","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0025","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Concession notice – concessions directive, standard regime.","19","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0027","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Contract notice – general directive, light regime.","20","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0028","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Contract notice – sectoral directive, light regime.","21","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0029","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Subcontract notice – defence directive.","22","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0030","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Design contest notice – general directive, design.","23","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0031","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Design contest notice – sectoral directive, design.","24","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0032","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0033","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0034","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0035","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0036","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Contract award notice – general directive, standard regime.","29","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0037","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Contract award notice – sectoral directive, standard regime.","30","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0038","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Contract award notice – defence directive, standard regime.","31","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0039","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Concession award notice – concession directive, standard regime.","32","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0041","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type .","T02","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0042","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Contract award notice – general directive, light regime.","33","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0043","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Contract award notice – sectoral directive, light regime.","34","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0044","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Concession award notice – concessions directive, light regime.","35","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0045","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Design contest result notice – general directive, design.","36","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0046","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Design contest result notice – sectoral directive, design.","37","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0047","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Contract modification notice – general directive.","38","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0048","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Contract modification notice – sectoral directive.","39","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0049","mandatory","BT-262-Procedure","The BT-262 Main Classification Code is mandatory at Procedure level for a notice of type Contract modification notice – concessions directive.","40","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0057","mandatory","BT-262-Part","The BT-262 Main Classification Code is mandatory at Part level for a notice of type Prior information notice used only for information – general directive.","4","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0058","mandatory","BT-262-Part","The BT-262 Main Classification Code is mandatory at Part level for a notice of type Periodic indicative notice used only for information – sectoral directive.","5","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0059","mandatory","BT-262-Part","The BT-262 Main Classification Code is mandatory at Part level for a notice of type Prior information notice used only for information – defence directive.","6","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0112","mandatory","BT-262-Lot","The BT-262 Main Classification Code is mandatory at Lot level for a notice of type .","T01","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0113","mandatory","BT-262-Lot","The BT-262 Main Classification Code is mandatory at Lot level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – general directive.","7","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0114","mandatory","BT-262-Lot","The BT-262 Main Classification Code is mandatory at Lot level for a notice of type Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive.","8","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0115","mandatory","BT-262-Lot","The BT-262 Main Classification Code is mandatory at Lot level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – defence directive.","9","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0116","mandatory","BT-262-Lot","The BT-262 Main Classification Code is mandatory at Lot level for a notice of type Prior information notice used as a call for competition - general directive, standard regime.","10","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0117","mandatory","BT-262-Lot","The BT-262 Main Classification Code is mandatory at Lot level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, standard regime.","11","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0118","mandatory","BT-262-Lot","The BT-262 Main Classification Code is mandatory at Lot level for a notice of type .","CEI","NULL","NULL","all","ERROR","2"
"BR-BT-00262-0119","mandatory","BT-262-Lot","The BT-262 Main Classification Code is mandatory at Lot level for a notice of type Prior information notice used as a call for competition - general directive, light regime.","12","NULL","NULL","all","ERROR","2"
